carrier_id,firm_id,depot_zone,contract_firms,depot_lower,depot_upper,depot_time_before,depot_time_after,c_x,c_y,md_D,md_E,hdt_D,hdt_E,hdv_D,hdv_E,ev_type
B2B_2711364_100hdt_D_8,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_9,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_10,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_11,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_E_0,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_E_1,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2713353_101hdt_D,B2B_2713353_101,6766,"[864821, 864821]",138,1491,5,35,-97.60831564199567,30.83476599243549,5,5,11,5,5,5,Battery Electric
B2B_2714748_102hdt_D,B2B_2714748_102,1794,"[1083795, 1083795]",885,1520,15,30,-98.4110713010039,30.5852968210053,5,5,8,5,8,5,Battery Electric
B2B_2719244_103hdt_D,B2B_2719244_103,6730,"[98639, 98639, 98639, 98639, 98639, 98639]",123,1308,25,35,-97.42082228392508,30.75682337175888,5,5,11,5,5,5,Battery Electric
B2B_2723246_104hdt_D,B2B_2723246_104,172,"[1543376, 1543376, 1543376]",427,2880,35,30,-97.301375004755,30.0469740744586,5,5,11,5,5,5,Battery Electric
B2B_2723249_105hdt_D,B2B_2723249_105,177,"[916650, 916650, 916650, 916650, 916650]",830,2880,30,35,-97.2781044147943,30.0720465820706,5,5,11,5,5,5,Battery Electric
B2B_2723250_106hdt_D,B2B_2723250_106,193,"[119437, 119437, 119437]",922,1379,35,35,-97.5747380003488,30.1299089002546,8,5,8,5,5,5,Battery Electric
B2B_2723251_107hdv_D,B2B_2723251_107,193,"[119437, 119437, 119437]",540,1492,25,25,-97.5614879040493,30.1105515377283,5,5,8,5,8,5,Battery Electric
B2B_2723910_108hdt_D,B2B_2723910_108,6713,"[119437, 119437, 119437, 1106682, 1106682]",463,1660,15,35,-97.33623951372046,30.5553447238755,5,5,11,5,5,5,Battery Electric
B2B_2724111_109hdt_D,B2B_2724111_109,6638,"[119437, 119437, 119437]",380,1600,20,10,-97.722442227723,30.4574023598613,5,5,8,5,8,5,Battery Electric
B2B_2724113_110hdt_D,B2B_2724113_110,6754,"[119437, 119437, 119437]",313,1350,35,30,-97.6684042512181,30.5644243974021,8,5,8,5,5,5,Battery Electric
B2B_2728360_111hdt_D,B2B_2728360_111,184,[1060665],460,1660,10,10,-97.15074579105176,30.118563342981947,5,5,8,5,5,5,Battery Electric
B2B_2728371_112hdv_D,B2B_2728371_112,184,"[976796, 976796]",434,1496,20,20,-97.15074579105176,30.118563342981947,5,5,5,5,8,5,Battery Electric
B2B_2728468_113hdt_D,B2B_2728468_113,184,[1550345],370,1528,20,25,-97.15074579105176,30.118563342981947,5,5,8,5,5,5,Battery Electric
B2B_2730093_114hdt_D,B2B_2730093_114,3132,"[979632, 979632]",330,1529,20,25,-98.00981900273317,29.80132702891156,5,5,8,8,5,5,Battery Electric
B2B_2730093_114hdt_E,B2B_2730093_114,3132,"[979632, 979632]",330,1529,20,25,-98.00981900273317,29.80132702891156,5,5,8,8,5,5,Battery Electric
B2B_2731325_115hdt_D,B2B_2731325_115,1824,"[854569, 854569, 854569, 854569, 854569, 854569]",680,2880,10,15,-97.5028421152761,29.7761079306604,5,5,11,5,5,5,Battery Electric
B2B_2731835_116hdt_D,B2B_2731835_116,6559,[1073686],300,1483,35,25,-97.81910320552598,30.885756123849205,5,5,11,5,5,5,Battery Electric
B2B_2734860_117hdt_D,B2B_2734860_117,5624,"[1543371, 1543371]",860,2880,20,35,-97.7280440295791,30.2861988959413,5,5,8,5,8,5,Battery Electric
B2B_2734869_118hdt_D,B2B_2734869_118,5698,[1076827],640,2880,5,15,-97.7159543929794,30.3321410906221,5,5,11,5,5,5,Battery Electric
B2B_2734870_119hdt_D,B2B_2734870_119,6105,[1398038],942,2880,5,30,-97.7264203110108,30.2326070650923,5,5,11,5,5,5,Battery Electric
B2B_2734873_120hdt_D,B2B_2734873_120,5678,"[1106680, 1106680, 1106680, 1106680, 1106680, 1106680]",556,2880,5,25,-97.7608607115137,30.2521647531794,5,5,11,5,5,5,Battery Electric
B2B_2734877_121hdt_D,B2B_2734877_121,5938,"[119437, 119437, 119437, 119437, 119437, 119437]",460,1318,5,5,-97.6999696890872,30.4006319664694,5,5,11,5,5,5,Battery Electric
B2B_2734888_122hdt_D,B2B_2734888_122,6091,"[119437, 119437, 119437]",594,1543,15,5,-97.6580405715544,30.2480321491247,5,5,11,5,5,5,Battery Electric
B2B_2735464_123hdt_D,B2B_2735464_123,3132,"[864558, 864558]",211,1454,35,15,-98.00981900273317,29.80132702891156,5,5,11,5,5,5,Battery Electric
B2B_2736770_124hdt_D,B2B_2736770_124,181,"[934733, 934733, 934733, 934733, 934733, 934733, 934733]",512,2880,5,35,-97.17863242422057,30.11972152023841,5,5,11,5,5,5,Battery Electric
B2B_2737401_125hdt_D,B2B_2737401_125,182,[1359018],609,1341,25,15,-97.1439851650562,30.283083541879144,5,5,11,5,5,5,Battery Electric
B2B_2740042_126hdt_D,B2B_2740042_126,6553,[891397],545,1372,30,35,-97.73598913607752,30.876302785723396,11,5,17,5,11,5,Battery Electric
B2B_2740538_127hdt_D,B2B_2740538_127,3132,"[976678, 976678, 976678, 976678, 976678, 976678, 976678, 976678]",282,1510,5,25,-98.00981900273317,29.80132702891156,8,5,32,5,5,5,Battery Electric
B2B_2740543_128hdt_D_0,B2B_2740543_128,6730,"[91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695]",432,1460,25,35,-97.42082228392508,30.75682337175888,8,5,29,5,8,5,Battery Electric
B2B_2740543_128hdt_D_1,B2B_2740543_128,6730,"[91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695, 91695]",432,1460,25,35,-97.42082228392508,30.75682337175888,8,5,29,5,8,5,Battery Electric
B2B_2740591_129hdt_D,B2B_2740591_129,3132,"[1506754, 1506754, 1506754, 1506754, 1506754]",278,1600,35,10,-98.00981900273317,29.80132702891156,5,5,26,8,5,5,Battery Electric
B2B_2740591_129hdt_E,B2B_2740591_129,3132,"[1506754, 1506754, 1506754, 1506754, 1506754]",278,1600,35,10,-98.00981900273317,29.80132702891156,5,5,26,8,5,5,Battery Electric
B2B_2740781_130md_D,B2B_2740781_130,5821,"[854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798, 854798]",463,1328,5,25,-97.97278849095936,30.502671582093864,35,5,170,14,26,5,Battery Electric
B2B_2744820_131hdt_D,B2B_2744820_131,3132,"[860484, 860484]",135,1608,10,35,-98.00981900273317,29.80132702891156,5,5,8,5,5,5,Battery Electric
B2B_2744975_132hdt_D,B2B_2744975_132,6730,[2889400],63,1580,10,15,-97.42082228392508,30.75682337175888,5,5,8,5,5,5,Battery Electric
B2B_2745644_133hdt_D,B2B_2745644_133,6553,[1076983],265,1625,35,30,-97.73598913607752,30.876302785723396,5,5,8,5,5,5,PHEV
B2B_2745702_134hdt_D,B2B_2745702_134,6553,"[907849, 907849, 907849]",458,1510,5,30,-97.73598913607752,30.876302785723396,5,5,8,5,5,5,Battery Electric
B2B_2746145_135hdt_D,B2B_2746145_135,184,[1392855],575,1435,35,25,-97.15074579105176,30.118563342981947,5,5,8,5,5,5,Battery Electric
B2B_2746149_136hdt_D,B2B_2746149_136,184,"[955808, 955808, 955808]",520,1660,10,35,-97.15074579105176,30.118563342981947,5,5,8,5,5,5,PHEV
B2B_2746617_137hdt_E,B2B_2746617_137,158,"[119437, 119437, 119437]",920,1339,10,25,-97.2790515358212,30.3501935434668,5,5,5,8,5,5,Battery Electric
B2B_2746860_138hdt_D,B2B_2746860_138,6093,"[119437, 119437, 119437]",299,1368,30,25,-97.6903512774383,30.2372941721938,5,5,8,5,5,5,Battery Electric
B2B_2746862_139hdt_D,B2B_2746862_139,6042,"[119437, 119437, 119437]",663,1462,25,25,-97.679879966346,30.3027912353389,5,5,8,5,5,5,Battery Electric
B2B_2748180_140hdt_D,B2B_2748180_140,1824,"[119751, 119751, 119751]",231,1460,10,25,-97.482365146365,29.789716257180924,5,5,8,5,5,5,Battery Electric
B2B_2748621_141hdt_D,B2B_2748621_141,184,[1100025],74,1472,10,20,-97.15074579105176,30.118563342981947,5,5,8,5,5,5,Battery Electric
B2B_2748816_142hdt_D,B2B_2748816_142,182,"[89492, 89492]",337,1550,5,30,-97.1439851650562,30.283083541879144,5,5,8,5,5,5,Battery Electric
B2B_2750066_143hdt_D,B2B_2750066_143,3164,"[979604, 979604, 979604, 979604, 979604, 979604, 979604, 979604]",161,1328,10,15,-98.1475744617834,30.208051188734967,8,5,38,5,14,5,Battery Electric
B2B_2750641_144hdt_D_0,B2B_2750641_144,3149,"[121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545]",314,1494,35,25,-98.0984863822565,29.96974765421284,11,8,35,8,8,5,Battery Electric
B2B_2750641_144hdt_D_1,B2B_2750641_144,3149,"[121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545]",314,1494,35,25,-98.0984863822565,29.96974765421284,11,8,35,8,8,5,Battery Electric
B2B_2750641_144hdt_E,B2B_2750641_144,3149,"[121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545, 121545]",314,1494,35,25,-98.0984863822565,29.96974765421284,11,8,35,8,8,5,Battery Electric
B2B_2750665_145md_D,B2B_2750665_145,184,[1087576],406,1473,25,30,-97.15074579105176,30.118563342981947,11,5,29,11,14,5,Battery Electric
B2B_2750830_146hdt_D,B2B_2750830_146,5757,"[906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687, 906687]",329,1539,25,5,-97.8160946033317,30.2011312852611,14,5,29,5,5,5,Battery Electric
B2B_2751785_147hdt_D,B2B_2751785_147,3132,"[856945, 856945, 856945, 856945]",158,1428,35,5,-98.00981900273317,29.80132702891156,23,5,176,8,17,5,Battery Electric
B2B_2751786_148hdt_D,B2B_2751786_148,3138,[1126177],89,1523,25,10,-97.990333452027,29.88826768981848,11,8,182,5,20,5,Battery Electric
B2B_2751822_149md_D,B2B_2751822_149,184,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",366,1408,20,10,-97.15074579105176,30.118563342981947,20,5,80,8,11,5,Battery Electric
