payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time,veh_type,del_x,del_y,pu_x,pu_y,ship_index
21_B2C17802,B2C_2879885.0,,,5,43,delivery,,178.0,,30,,,480,1200,,,md_D_Diesel,-97.25370488484639,30.178507714521462,,,internal
21_B2C18131,B2C_2879885.0,,,5,136,delivery,,181.0,,30,,,480,1200,,,md_D_Diesel,-97.26302758901014,30.116750022812724,,,internal
21_B2C15801,B2C_2879885.0,,,5,130,delivery,,158.0,,45,,,480,1200,,,md_D_Diesel,-97.28824576350699,30.35637191358972,,,internal
21_B2C16510,B2C_2879885.0,,,5,49,delivery,,165.0,,45,,,480,1200,,,md_D_Diesel,-97.3688306074084,30.339447528328932,,,internal
21_B2C16916,B2C_2879885.0,,,5,61,delivery,,169.0,,45,,,480,1200,,,md_D_Diesel,-97.36791363424159,30.135674414372,,,internal
21_B2C18104,B2C_2879885.0,,,5,58,delivery,,181.0,,45,,,480,1200,,,md_D_Diesel,-97.23472323660728,30.135615066079684,,,internal
21_B2C16928,B2C_2879885.0,,,5,53,delivery,,169.0,,52,,,480,1200,,,md_D_Diesel,-97.50358387128286,30.18148206482907,,,internal
21_B2C16943,B2C_2879885.0,,,5,114,delivery,,169.0,,67,,,480,1200,,,md_D_Diesel,-97.36765130620057,30.134261389412085,,,internal
21_B2C17812,B2C_2879885.0,,,5,160,delivery,,178.0,,67,,,480,1200,,,md_D_Diesel,-97.24769931233526,30.19321359004825,,,internal
21_B2C17825,B2C_2879885.0,,,5,125,delivery,,178.0,,75,,,480,1200,,,md_D_Diesel,-97.23519802229785,30.252267081269032,,,internal
21_B2C17831,B2C_2879885.0,,,5,123,delivery,,178.0,,90,,,480,1200,,,md_D_Diesel,-97.30312169127427,30.27138456170115,,,internal
21_B2C19207,B2C_2866907.0,,,5,98,delivery,,192.0,,37,,,480,1200,,,md_D_Diesel,-97.48707038659441,30.02790063114189,,,internal
21_B2C16915,B2C_2866907.0,,,5,36,delivery,,169.0,,45,,,480,1200,,,md_D_Diesel,-97.43517828392129,30.18928974128776,,,internal
21_B2C18014,B2C_2866907.0,,,5,48,delivery,,180.0,,45,,,480,1200,,,md_D_Diesel,-97.30047173246128,30.17848335360277,,,internal
21_B2C16426,B2C_2866907.0,,,5,68,delivery,,164.0,,49,,,480,1200,,,md_D_Diesel,-97.39661756835619,30.342531280394937,,,internal
21_B2C19509,B2C_2866907.0,,,5,73,delivery,,195.0,,52,,,480,1200,,,md_D_Diesel,-97.50862579769978,29.970470614292594,,,internal
21_B2C19514,B2C_2866907.0,,,5,53,delivery,,195.0,,52,,,480,1200,,,md_D_Diesel,-97.52450249238619,29.992748216038667,,,internal
21_B2C17504,B2C_2866907.0,,,5,153,delivery,,175.0,,60,,,480,1200,,,md_D_Diesel,-97.31817655861336,30.11858920081437,,,internal
21_B2C18004,B2C_2866907.0,,,5,59,delivery,,180.0,,60,,,480,1200,,,md_D_Diesel,-97.31048797331829,30.164914884383172,,,internal
21_B2C19606,B2C_2866907.0,,,5,181,delivery,,196.0,,60,,,480,1200,,,md_D_Diesel,-97.47522102934973,29.926984853234188,,,internal
21_B2C19442,B2C_2866907.0,,,5,128,delivery,,194.0,,67,,,480,1200,,,md_D_Diesel,-97.61751282736023,30.07676616554786,,,internal
21_B2C15802,B2C_2866907.0,,,5,113,delivery,,158.0,,75,,,480,1200,,,md_D_Diesel,-97.36393255961491,30.393888135635716,,,internal
21_B2C17308,B2C_2866907.0,,,5,131,delivery,,173.0,,75,,,480,1200,,,md_D_Diesel,-97.33515562567139,30.14527424673648,,,internal
21_B2C17506,B2C_2866907.0,,,5,114,delivery,,175.0,,75,,,480,1200,,,md_D_Diesel,-97.31676969934962,30.11399873152267,,,internal
21_B2C19512,B2C_2866907.0,,,5,94,delivery,,195.0,,75,,,480,1200,,,md_D_Diesel,-97.5046515662526,29.95495709263553,,,internal
21_B2C19519,B2C_2866907.0,,,5,79,delivery,,195.0,,82,,,480,1200,,,md_D_Diesel,-97.54523197446133,30.00571186993734,,,internal
21_B2C16002,B2C_2866907.0,,,5,205,delivery,,160.0,,90,,,480,1200,,,md_D_Diesel,-97.47258005333342,30.23695729196578,,,internal
21_B2C16429,B2C_2866907.0,,,5,116,delivery,,164.0,,90,,,480,1200,,,md_D_Diesel,-97.3973405356477,30.35735486170456,,,internal
21_B2C17312,B2C_2866907.0,,,5,222,delivery,,173.0,,90,,,480,1200,,,md_D_Diesel,-97.31031273151744,30.12185477927962,,,internal
21_B2C17907,B2C_2866917.0,,,5,30,delivery,,179.0,,30,,,480,1200,,,md_D_Diesel,-97.33498518118026,30.2056468239819,,,internal
21_B2C17823,B2C_2866917.0,,,5,71,delivery,,178.0,,37,,,480,1200,,,md_D_Diesel,-97.25878531092152,30.190470995829905,,,internal
21_B2C16614,B2C_2866917.0,,,5,60,delivery,,166.0,,43,,,480,1200,,,md_D_Diesel,-97.36240608740762,30.324294006346005,,,internal
21_B2C16116,B2C_2866917.0,,,5,108,delivery,,161.0,,45,,,480,1200,,,md_D_Diesel,-97.33058339575746,30.3015912680278,,,internal
21_B2C19616,B2C_2866917.0,,,5,21,delivery,,196.0,,45,,,480,1200,,,md_D_Diesel,-97.39496717707648,29.930378766565322,,,internal
21_B2C15803,B2C_2866917.0,,,5,59,delivery,,158.0,,60,,,480,1200,,,md_D_Diesel,-97.34032369208806,30.333812963393157,,,internal
21_B2C18001,B2C_2866917.0,,,5,92,delivery,,180.0,,60,,,480,1200,,,md_D_Diesel,-97.28890419555289,30.16962789320989,,,internal
21_B2C17912,B2C_2866917.0,,,5,71,delivery,,179.0,,67,,,480,1200,,,md_D_Diesel,-97.31522546644719,30.216095768074258,,,internal
21_B2C18108,B2C_2866917.0,,,5,102,delivery,,181.0,,67,,,480,1200,,,md_D_Diesel,-97.07819443152661,30.178783733743906,,,internal
21_B2C17824,B2C_2866917.0,,,5,72,delivery,,178.0,,75,,,480,1200,,,md_D_Diesel,-97.23013168383977,30.216109358842274,,,internal
21_B2C16415,B2C_2866917.0,,,5,124,delivery,,164.0,,82,,,480,1200,,,md_D_Diesel,-97.38121266023674,30.34796335041562,,,internal
21_B2C17807,B2C_2866917.0,,,5,64,delivery,,178.0,,82,,,480,1200,,,md_D_Diesel,-97.30904735760015,30.250434513951554,,,internal
21_B2C16404,B2C_2863028.0,,,5,31,delivery,,164.0,,49,,,480,1200,,,md_D_Diesel,-97.37921483080464,30.352632711441224,,,internal
21_B2C18707,B2C_2863028.0,,,5,51,delivery,,187.0,,50,,,480,1200,,,md_D_Diesel,-97.14709500776509,30.01441447327351,,,internal
21_B2C15821,B2C_2863028.0,,,5,97,delivery,,158.0,,60,,,480,1200,,,md_D_Diesel,-97.35564248214347,30.386743873460823,,,internal
21_B2C15804,B2C_2863028.0,,,5,125,delivery,,158.0,,90,,,480,1200,,,md_D_Diesel,-97.3341588034045,30.36064825387627,,,internal
21_B2C18310,B2C_2863679.0,,,5,43,delivery,,183.0,,37,,,480,1200,,,md_D_Diesel,-97.25854334875127,30.149176778159756,,,internal
21_B2C15805,B2C_2863679.0,,,5,146,delivery,,158.0,,60,,,480,1200,,,md_D_Diesel,-97.31964787277091,30.39362919291103,,,internal
21_B2C18408,B2C_2863679.0,,,5,63,delivery,,184.0,,60,,,480,1200,,,md_D_Diesel,-97.14795062471106,30.110215488245668,,,internal
21_B2C15906,B2C_2863679.0,,,5,94,delivery,,159.0,,67,,,480,1200,,,md_D_Diesel,-97.344045963681,30.23470338058548,,,internal
21_B2C15806,B2C_2863678.0,,,5,35,delivery,,158.0,,30,,,480,1200,,,md_D_Diesel,-97.37723285749173,30.40179337907213,,,internal
21_B2C16701,B2C_2863678.0,,,5,43,delivery,,167.0,,45,,,480,1200,,,md_D_Diesel,-97.35469881242612,30.34188339757475,,,internal
21_B2C16918,B2C_2863678.0,,,5,108,delivery,,169.0,,45,,,480,1200,,,md_D_Diesel,-97.43585282797758,30.1797484272099,,,internal
21_B2C15919,B2C_2863678.0,,,5,166,delivery,,159.0,,52,,,480,1200,,,md_D_Diesel,-97.39554723679315,30.328396444413933,,,internal
21_B2C18806,B2C_2863678.0,,,5,95,delivery,,188.0,,52,,,480,1200,,,md_D_Diesel,-97.16515645951561,30.02473804811825,,,internal
21_B2C16303,B2C_2863678.0,,,5,121,delivery,,163.0,,75,,,480,1200,,,md_D_Diesel,-97.3738674690181,30.35596810211506,,,internal
21_B2C18706,B2C_2863678.0,,,5,69,delivery,,187.0,,82,,,480,1200,,,md_D_Diesel,-97.15458140627061,30.012189201161373,,,internal
21_B2C16704,B2C_2879915.0,,,5,12,delivery,,167.0,,4,,,480,1200,,,md_D_Diesel,-97.36219317073262,30.357193172455197,,,internal
21_B2C15807,B2C_2879915.0,,,5,13,delivery,,158.0,,30,,,480,1200,,,md_D_Diesel,-97.37225674729387,30.407596480114915,,,internal
21_B2C19611,B2C_2879915.0,,,5,53,delivery,,196.0,,67,,,480,1200,,,md_D_Diesel,-97.43208766756513,29.940371135716003,,,internal
21_B2C18312,B2C_2861706.0,,,5,50,delivery,,183.0,,30,,,480,1200,,,md_E_Battery Electric,-97.26298303968188,30.15623206631693,,,internal
21_B2C15808,B2C_2861706.0,,,5,9,delivery,,158.0,,37,,,480,1200,,,md_E_Battery Electric,-97.3391086095141,30.353792256475142,,,internal
21_B2C18006,B2C_2861706.0,,,5,55,delivery,,180.0,,45,,,480,1200,,,md_E_Battery Electric,-97.28738452875166,30.16829732415687,,,internal
21_B2C19310,B2C_2861706.0,,,5,82,delivery,,193.0,,45,,,480,1200,,,md_E_Battery Electric,-97.58665294899008,30.10928919123876,,,internal
21_B2C17909,B2C_2861706.0,,,5,96,delivery,,179.0,,52,,,480,1200,,,md_E_Battery Electric,-97.30339847690382,30.162083891155095,,,internal
21_B2C18008,B2C_2861706.0,,,5,73,delivery,,180.0,,59,,,480,1200,,,md_E_Battery Electric,-97.31018834424032,30.187565838179072,,,internal
21_B2C15818,B2C_2861706.0,,,5,145,delivery,,158.0,,67,,,480,1200,,,md_E_Battery Electric,-97.29532013504465,30.35451604594021,,,internal
21_B2C16006,B2C_2861706.0,,,5,125,delivery,,160.0,,67,,,480,1200,,,md_D_Diesel,-97.41261468880695,30.18821808159447,,,internal
21_B2C16401,B2C_2861706.0,,,5,188,delivery,,164.0,,97,,,480,1200,,,md_D_Diesel,-97.38961487565355,30.355553805999627,,,internal
21_B2C16925,B2C_2857125.0,,,5,3,delivery,,169.0,,22,,,480,1200,,,md_D_Diesel,-97.43018887296509,30.190545299123922,,,internal
21_B2C17822,B2C_2857125.0,,,5,24,delivery,,178.0,,37,,,480,1200,,,md_D_Diesel,-97.25983189330432,30.243917984323033,,,internal
21_B2C15809,B2C_2857125.0,,,5,61,delivery,,158.0,,45,,,480,1200,,,md_D_Diesel,-97.29749525154418,30.34707069521174,,,internal
21_B2C19106,B2C_2857125.0,,,5,69,delivery,,191.0,,45,,,480,1200,,,md_D_Diesel,-97.51650132559475,30.098236304096474,,,internal
21_B2C19604,B2C_2857125.0,,,5,26,delivery,,196.0,,45,,,480,1200,,,md_D_Diesel,-97.38366707364486,29.95033075999579,,,internal
21_B2C15817,B2C_2857125.0,,,5,54,delivery,,158.0,,52,,,480,1200,,,md_D_Diesel,-97.29182858676234,30.352374197612747,,,internal
21_B2C17840,B2C_2857125.0,,,5,73,delivery,,178.0,,52,,,480,1200,,,md_D_Diesel,-97.29536264608609,30.244393990013688,,,internal
21_B2C19007,B2C_2857125.0,,,5,84,delivery,,190.0,,52,,,480,1200,,,md_D_Diesel,-97.15864937998336,29.986419191349817,,,internal
21_B2C16814,B2C_2857125.0,,,5,56,delivery,,168.0,,60,,,480,1200,,,md_D_Diesel,-97.5548903920681,30.14108934861117,,,internal
21_B2C18002,B2C_2857125.0,,,5,68,delivery,,180.0,,60,,,480,1200,,,md_D_Diesel,-97.29576354151206,30.167975249480843,,,internal
21_B2C18807,B2C_2857125.0,,,5,51,delivery,,188.0,,60,,,480,1200,,,md_D_Diesel,-97.17380738898149,30.040342133338708,,,internal
21_B2C17837,B2C_2857125.0,,,5,119,delivery,,178.0,,67,,,480,1200,,,md_D_Diesel,-97.21016233500971,30.239790702948234,,,internal
21_B2C17842,B2C_2857125.0,,,5,142,delivery,,178.0,,67,,,480,1200,,,md_D_Diesel,-97.23947403402678,30.17269722328907,,,internal
21_B2C17830,B2C_2857125.0,,,5,188,delivery,,178.0,,75,,,480,1200,,,md_D_Diesel,-97.28813931858734,30.216528604960757,,,internal
21_B2C17606,B2C_2857125.0,,,5,147,delivery,,176.0,,105,,,480,1200,,,md_D_Diesel,-97.28660234377975,30.11979092428001,,,internal
21_B2C19437,B2C_2857125.0,,,5,148,delivery,,194.0,,105,,,480,1200,,,md_D_Diesel,-97.54490786885145,30.031463958689987,,,internal
21_B2C17019,B2C_2857125.0,,,5,109,delivery,,170.0,,112,,,480,1200,,,md_D_Diesel,-97.4808112221233,30.113469911007364,,,internal
21_B2C17810,B2C_2861707.0,,,5,34,delivery,,178.0,,37,,,480,1200,,,md_D_Diesel,-97.24508750055355,30.217716337897382,,,internal
21_B2C17826,B2C_2861707.0,,,5,24,delivery,,178.0,,45,,,480,1200,,,md_D_Diesel,-97.28684660107102,30.215446561965138,,,internal
21_B2C18413,B2C_2861707.0,,,5,29,delivery,,184.0,,45,,,480,1200,,,md_D_Diesel,-97.21018589679447,30.0643539083921,,,internal
21_B2C15810,B2C_2861707.0,,,5,74,delivery,,158.0,,52,,,480,1200,,,md_D_Diesel,-97.28828730657355,30.352716079414733,,,internal
21_B2C17804,B2C_2861707.0,,,5,49,delivery,,178.0,,52,,,480,1200,,,md_D_Diesel,-97.29542038948752,30.18688639556609,,,internal
21_B2C17815,B2C_2861707.0,,,5,90,delivery,,178.0,,52,,,480,1200,,,md_D_Diesel,-97.29537355968084,30.202757679384682,,,internal
21_B2C17829,B2C_2861707.0,,,5,70,delivery,,178.0,,52,,,480,1200,,,md_D_Diesel,-97.29017935624412,30.21186913295078,,,internal
21_B2C17819,B2C_2861707.0,,,5,93,delivery,,178.0,,60,,,480,1200,,,md_D_Diesel,-97.29323277735793,30.234494090301332,,,internal
21_B2C18512,B2C_2861707.0,,,5,89,delivery,,185.0,,60,,,480,1200,,,md_D_Diesel,-97.2473383109273,29.894349814630388,,,internal
21_B2C16810,B2C_2861707.0,,,5,147,delivery,,168.0,,67,,,480,1200,,,md_D_Diesel,-97.54898287846791,30.152484322102797,,,internal
21_B2C17838,B2C_2861707.0,,,5,212,delivery,,178.0,,67,,,480,1200,,,md_D_Diesel,-97.22815431326258,30.208070137103928,,,internal
21_B2C17827,B2C_2861707.0,,,5,114,delivery,,178.0,,75,,,480,1200,,,md_D_Diesel,-97.23785515460226,30.2016321362459,,,internal
21_B2C16111,B2C_2861707.0,,,5,63,delivery,,161.0,,82,,,480,1200,,,md_D_Diesel,-97.34578776810012,30.320326379782337,,,internal
21_B2C18203,B2C_2861707.0,,,5,202,delivery,,182.0,,90,,,480,1200,,,md_D_Diesel,-97.16895126719542,30.21828685477438,,,internal
21_B2C15811,B2C_2875885.0,,,5,115,delivery,,158.0,,45,,,480,1200,,,md_D_Diesel,-97.30815459419486,30.335189887155163,,,internal
21_B2C16104,B2C_2875885.0,,,5,84,delivery,,161.0,,45,,,480,1200,,,md_D_Diesel,-97.33944136388945,30.289360279447447,,,internal
21_B2C16616,B2C_2875885.0,,,5,60,delivery,,166.0,,55,,,480,1200,,,md_D_Diesel,-97.34594678943871,30.330169912051396,,,internal
21_B2C17715,B2C_2875885.0,,,5,81,delivery,,177.0,,60,,,480,1200,,,md_D_Diesel,-97.31460401812855,30.0792671359719,,,internal
21_B2C19302,B2C_2875885.0,,,5,168,delivery,,193.0,,82,,,480,1200,,,md_D_Diesel,-97.5562749591287,30.127487763755045,,,internal
21_B2C15812,B2C_2863684.0,,,5,17,delivery,,158.0,,30,,,480,1200,,,md_D_Diesel,-97.36165354461434,30.40638926557501,,,internal
21_B2C19303,B2C_2863684.0,,,5,69,delivery,,193.0,,45,,,480,1200,,,md_D_Diesel,-97.5466664678903,30.118203328338577,,,internal
21_B2C19605,B2C_2863684.0,,,5,42,delivery,,196.0,,75,,,480,1200,,,md_D_Diesel,-97.42447210589714,29.94758615082404,,,internal
21_B2C16114,B2C_2863684.0,,,5,179,delivery,,161.0,,82,,,480,1200,,,md_D_Diesel,-97.32656679607922,30.299269411596356,,,internal
21_B2C19506,B2C_2863687.0,,,5,87,delivery,,195.0,,52,,,480,1200,,,md_D_Diesel,-97.524711848405,29.986956661183314,,,internal
21_B2C16013,B2C_2863687.0,,,5,124,delivery,,160.0,,60,,,480,1200,,,md_D_Diesel,-97.43923226072778,30.14943752995879,,,internal
21_B2C17710,B2C_2863687.0,,,5,36,delivery,,177.0,,82,,,480,1200,,,md_D_Diesel,-97.30048750727674,30.074793713802105,,,internal
21_B2C15813,B2C_2863687.0,,,5,101,delivery,,158.0,,90,,,480,1200,,,md_D_Diesel,-97.28851338289394,30.36050320786687,,,internal
21_B2C18214,B2C_2863687.0,,,5,101,delivery,,182.0,,90,,,480,1200,,,md_D_Diesel,-97.15854535270607,30.262427331190004,,,internal
21_B2C16103,B2C_2857113.0,,,5,1,delivery,,161.0,,2,,,480,1200,,,md_E_Battery Electric,-97.30862369429015,30.28701512714346,,,internal
21_B2C18101,B2C_2857113.0,,,5,25,delivery,,181.0,,30,,,480,1200,,,md_E_Battery Electric,-97.1416875348625,30.146664043401405,,,internal
21_B2C19409,B2C_2857113.0,,,5,31,delivery,,194.0,,30,,,480,1200,,,md_E_Battery Electric,-97.57321837562432,30.039249713612286,,,internal
21_B2C15902,B2C_2857113.0,,,5,54,delivery,,159.0,,37,,,480,1200,,,md_E_Battery Electric,-97.38238174006136,30.280762160388033,,,internal
21_B2C16945,B2C_2857113.0,,,5,50,delivery,,169.0,,37,,,480,1200,,,md_E_Battery Electric,-97.38884961677078,30.126042355819667,,,internal
21_B2C18905,B2C_2857113.0,,,5,38,delivery,,189.0,,38,,,480,1200,,,md_E_Battery Electric,-97.13699186454852,29.99924661145171,,,internal
21_B2C16508,B2C_2857113.0,,,5,122,delivery,,165.0,,52,,,480,1200,,,md_E_Battery Electric,-97.37008577793299,30.330212234891608,,,internal
21_B2C18118,B2C_2857113.0,,,5,90,delivery,,181.0,,52,,,480,1200,,,md_E_Battery Electric,-97.1664019411701,30.133789270859058,,,internal
21_B2C16505,B2C_2857113.0,,,5,77,delivery,,165.0,,54,,,480,1200,,,md_E_Battery Electric,-97.38466098557565,30.324678149052723,,,internal
21_B2C16212,B2C_2857113.0,,,5,115,delivery,,162.0,,60,,,480,1200,,,md_D_Diesel,-97.26095891561721,30.355768236801488,,,internal
21_B2C16606,B2C_2857113.0,,,5,42,delivery,,166.0,,60,,,480,1200,,,md_D_Diesel,-97.36336860299319,30.33595377597547,,,internal
21_B2C15822,B2C_2857113.0,,,5,104,delivery,,158.0,,67,,,480,1200,,,md_D_Diesel,-97.32670264320568,30.393840595327276,,,internal
21_B2C16705,B2C_2857113.0,,,5,98,delivery,,167.0,,67,,,480,1200,,,md_D_Diesel,-97.35677434850743,30.346920828086066,,,internal
21_B2C17605,B2C_2857113.0,,,5,76,delivery,,176.0,,75,,,480,1200,,,md_D_Diesel,-97.27869034787514,30.109446455469623,,,internal
21_B2C15814,B2C_2857113.0,,,5,100,delivery,,158.0,,90,,,480,1200,,,md_D_Diesel,-97.33987460693015,30.381575807519045,,,internal
21_B2C17903,B2C_2863681.0,,,5,123,delivery,,179.0,,60,,,480,1200,,,md_D_Diesel,-97.32639484962955,30.21467409084863,,,internal
21_B2C15815,B2C_2863681.0,,,5,110,delivery,,158.0,,67,,,480,1200,,,md_D_Diesel,-97.31965996246282,30.325037781086813,,,internal
21_B2C17025,B2C_2863681.0,,,5,141,delivery,,170.0,,75,,,480,1200,,,md_D_Diesel,-97.47574876256746,30.123553263705045,,,internal
21_B2C18605,B2C_2863681.0,,,5,137,delivery,,186.0,,97,,,480,1200,,,md_D_Diesel,-97.18868122082138,29.983332901467648,,,internal
21_B2C19318,B2C_2857123.0,,,5,13,delivery,,193.0,,37,,,480,1200,,,md_D_Diesel,-97.55449130588357,30.12685985669691,,,internal
21_B2C15816,B2C_2857123.0,,,5,19,delivery,,158.0,,52,,,480,1200,,,md_D_Diesel,-97.30081907192101,30.3678996271329,,,internal
21_B2C18409,B2C_2857123.0,,,5,50,delivery,,184.0,,52,,,480,1200,,,md_D_Diesel,-97.14241062428756,30.054123442152594,,,internal
21_B2C18903,B2C_2857123.0,,,5,116,delivery,,189.0,,56,,,480,1200,,,md_D_Diesel,-97.14030869300446,30.003497064826586,,,internal
21_B2C16934,B2C_2857123.0,,,5,143,delivery,,169.0,,60,,,480,1200,,,md_D_Diesel,-97.36734595869454,30.134910921846693,,,internal
21_B2C19012,B2C_2857123.0,,,5,40,delivery,,190.0,,60,,,480,1200,,,md_D_Diesel,-97.16013576045766,30.004008092838447,,,internal
21_B2C17011,B2C_2857123.0,,,5,92,delivery,,170.0,,97,,,480,1200,,,md_D_Diesel,-97.47429648448541,30.138716399365187,,,internal
21_B2C16912,B2C_2863683.0,,,5,36,delivery,,169.0,,15,,,480,1200,,,md_D_Diesel,-97.444146300232,30.164899855090866,,,internal
21_B2C16936,B2C_2863683.0,,,5,81,delivery,,169.0,,30,,,480,1200,,,md_D_Diesel,-97.35836977575146,30.122261645670882,,,internal
21_B2C17026,B2C_2863683.0,,,5,14,delivery,,170.0,,37,,,480,1200,,,md_D_Diesel,-97.45729528018299,30.122859003351167,,,internal
21_B2C16904,B2C_2863683.0,,,5,57,delivery,,169.0,,60,,,480,1200,,,md_D_Diesel,-97.42046075593765,30.146011607198076,,,internal
21_B2C18805,B2C_2863683.0,,,5,85,delivery,,188.0,,60,,,480,1200,,,md_D_Diesel,-97.19043726067925,30.04891997333838,,,internal
21_B2C19413,B2C_2863683.0,,,5,52,delivery,,194.0,,67,,,480,1200,,,md_D_Diesel,-97.56097700365963,30.032221151716676,,,internal
21_B2C16609,B2C_2863683.0,,,5,89,delivery,,166.0,,75,,,480,1200,,,md_D_Diesel,-97.36471794199346,30.319433063991575,,,internal
21_B2C15819,B2C_2863683.0,,,5,148,delivery,,158.0,,90,,,480,1200,,,md_D_Diesel,-97.31881912600346,30.335719071896786,,,internal
21_B2C16403,B2C_2863683.0,,,5,154,delivery,,164.0,,105,,,480,1200,,,md_D_Diesel,-97.40175264993805,30.35002666317457,,,internal
21_B2C17102,B2C_2863685.0,,,5,32,delivery,,171.0,,30,,,480,1200,,,md_D_Diesel,-97.41476896229102,30.10845259494577,,,internal
21_B2C18803,B2C_2863685.0,,,5,46,delivery,,188.0,,37,,,480,1200,,,md_D_Diesel,-97.16904844866328,30.01536317917085,,,internal
21_B2C19402,B2C_2863685.0,,,5,97,delivery,,194.0,,45,,,480,1200,,,md_D_Diesel,-97.61672615508435,30.09294644973273,,,internal
21_B2C17114,B2C_2863685.0,,,5,92,delivery,,171.0,,52,,,480,1200,,,md_D_Diesel,-97.4116030365015,30.079607457070974,,,internal
