carrier_id,firm_id,depot_zone,contract_firms,num_veh_type_1,num_veh_type_2,num_veh_type_3,num_veh_type_4,num_veh_type_5,num_veh_type_6,num_veh_type_7,num_veh_type_8,num_veh_type_9,depot_lower,depot_upper,depot_time_before,depot_time_after
2346511,2346511,134,Nan,11,0,,,,,,,,810,1080,0,10
2346540,2346540,168,Nan,15,0,,,,,,,,790,1230,25,15
2353358,2353358,155,Nan,13,0,,,,,,,,460,1290,20,5
2346491,2346491,402,Nan,13,0,,,,,,,,640,1110,10,25
6685886,6685886,60,Nan,16,0,,,,,,,,550,1020,15,20
6690416,6690416,264,Nan,19,0,,,,,,,,500,1200,0,5
2341920,2341920,3,Nan,14,0,,,,,,,,890,1190,15,15
6688167,6688167,367,Nan,13,0,,,,,,,,670,1140,10,0
6688166,6688166,576,Nan,15,0,,,,,,,,890,1340,10,5
2353350,2353350,277,Nan,11,0,,,,,,,,700,1110,25,5
2336129,2336129,468,Nan,15,0,,,,,,,,540,1290,10,0
2336127,2336127,337,Nan,9,0,,,,,,,,450,1050,20,10
2341933,2341933,734,Nan,6,0,,,,,,,,880,1090,20,20
2346507,2346507,575,Nan,11,0,,,,,,,,560,1230,10,15
2353353,2353353,322,Nan,18,0,,,,,,,,650,1200,25,0
2341921,2341921,657,Nan,11,0,,,,,,,,690,1200,20,25
2336103,2336103,19,Nan,14,0,,,,,,,,850,1420,15,20
2336107,2336107,46,Nan,14,0,,,,,,,,810,1200,15,10
2341932,2341932,175,Nan,14,0,,,,,,,,730,1170,15,10
2346545,2346545,64,Nan,10,0,,,,,,,,630,1080,10,15
6685885,6685885,44,Nan,11,0,,,,,,,,780,1110,0,5
2346550,2346550,102,Nan,12,0,,,,,,,,650,1140,25,5
2336139,2336139,719,Nan,9,0,,,,,,,,570,1110,25,20
2336134,2336134,242,Nan,9,0,,,,,,,,800,1140,25,10
2336115,2336115,44,Nan,7,0,,,,,,,,470,1200,25,20
2341923,2341923,158,Nan,13,0,,,,,,,,790,1170,15,5
2346521,2346521,166,Nan,11,0,,,,,,,,580,1050,20,20
2346502,2346502,271,Nan,6,0,,,,,,,,870,1050,25,0
7334370,7334370,57,Nan,14,0,,,,,,,,810,1080,10,15
6685893,6685893,452,Nan,16,0,,,,,,,,710,1290,10,20
6685897,6685897,261,Nan,8,0,,,,,,,,570,1050,5,15
2341918,2341918,121,Nan,8,0,,,,,,,,450,1140,20,15
2346509,2346509,349,Nan,8,0,,,,,,,,680,1200,0,15
2341930,2341930,634,Nan,4,0,,,,,,,,440,1110,0,0
2336117,2336117,65,Nan,10,0,,,,,,,,630,1140,25,10
6690900,6690900,550,Nan,9,0,,,,,,,,820,1200,25,25
2346519,2346519,78,Nan,11,0,,,,,,,,430,1200,5,0
2353352,2353352,424,Nan,5,0,,,,,,,,830,1140,0,10
2346517,2346517,354,Nan,11,0,,,,,,,,590,1050,15,5
2346500,2346500,196,Nan,10,0,,,,,,,,890,1190,0,20
7255950,7255950,446,Nan,15,0,,,,,,,,460,1050,15,0
2341926,2341926,141,Nan,11,0,,,,,,,,720,1110,15,15
2352006,2352006,754,Nan,10,0,,,,,,,,450,1140,15,5
2341934,2341934,227,Nan,12,0,,,,,,,,660,1170,5,5
2336132,2336132,563,Nan,8,0,,,,,,,,770,1050,20,5
6685898,6685898,616,Nan,11,0,,,,,,,,540,1140,20,5
2336119,2336119,379,Nan,13,0,,,,,,,,420,1080,15,0
7255951,7255951,134,Nan,9,0,,,,,,,,870,1110,25,25
2353354,2353354,105,Nan,11,0,,,,,,,,480,1110,20,10
6688170,6688170,221,Nan,13,0,,,,,,,,440,1080,25,5
6690899,6690899,463,Nan,6,0,,,,,,,,440,1140,25,20
6685894,6685894,377,Nan,14,0,,,,,,,,700,1020,25,10
2341929,2341929,215,Nan,9,0,,,,,,,,440,1050,0,10
7363363,7363363,425,Nan,14,0,,,,,,,,880,1240,20,20
2352625,2352625,380,Nan,13,0,,,,,,,,580,1050,25,10
2336113,2336113,708,Nan,12,0,,,,,,,,680,1050,25,20
2336137,2336137,676,Nan,10,0,,,,,,,,480,1170,15,20
7257253,7257253,27,Nan,11,0,,,,,,,,660,1080,0,20
2353348,2353348,95,Nan,11,0,,,,,,,,570,1170,15,0
6687591,6687591,45,Nan,11,0,,,,,,,,510,1230,5,20
2346513,2346513,277,Nan,10,0,,,,,,,,680,1110,5,5
2346544,2346544,762,Nan,9,0,,,,,,,,770,1260,5,5
2346543,2346543,453,Nan,11,0,,,,,,,,720,1260,20,20
2336123,2336123,361,Nan,20,0,,,,,,,,550,1020,15,0
2336133,2336133,3,Nan,19,0,,,,,,,,710,1260,20,10
2352005,2352005,517,Nan,10,0,,,,,,,,500,1050,5,10
2346527,2346527,21,Nan,17,0,,,,,,,,730,1170,15,10
2346553,2346553,278,Nan,16,0,,,,,,,,540,1110,10,25
7256686,7256686,597,Nan,5,0,,,,,,,,760,1260,25,10
2336118,2336118,1046,Nan,17,0,,,,,,,,830,1230,15,20
2346487,2346487,92,Nan,15,0,,,,,,,,660,1110,5,25
2336109,2336109,106,Nan,16,0,,,,,,,,680,1020,25,0
2346518,2346518,636,Nan,14,0,,,,,,,,670,1290,15,15
6688172,6688172,730,Nan,15,0,,,,,,,,790,1230,0,15
6685889,6685889,601,Nan,9,0,,,,,,,,740,1050,15,0
2336126,2336126,747,Nan,8,0,,,,,,,,840,1320,5,0
2346542,2346542,759,Nan,11,0,,,,,,,,430,1080,25,10
2341937,2341937,228,Nan,16,0,,,,,,,,800,1020,10,5
2336125,2336125,49,Nan,17,0,,,,,,,,770,1200,20,25
2353359,2353359,455,Nan,11,0,,,,,,,,460,1140,15,0
2346492,2346492,199,Nan,10,0,,,,,,,,550,1080,0,10
6688177,6688177,387,Nan,16,0,,,,,,,,810,1290,5,0
7255946,7255946,187,Nan,12,0,,,,,,,,530,1050,0,25
2341927,2341927,778,Nan,12,0,,,,,,,,890,1370,20,10
2341925,2341925,389,Nan,18,0,,,,,,,,610,1050,20,5
2346548,2346548,204,Nan,8,0,,,,,,,,820,1020,25,15
2346524,2346524,5,Nan,8,0,,,,,,,,720,1110,15,25
2336105,2336105,382,Nan,7,0,,,,,,,,630,1290,0,0
2352003,2352003,477,Nan,12,0,,,,,,,,440,1200,0,0
2346504,2346504,728,Nan,20,0,,,,,,,,460,1260,25,10
2346522,2346522,690,Nan,12,0,,,,,,,,650,1170,5,10
2346529,2346529,800,Nan,4,0,,,,,,,,430,1080,10,5
2336128,2336128,703,Nan,10,0,,,,,,,,820,1080,10,0
2346506,2346506,430,Nan,12,0,,,,,,,,890,1160,10,0
6685892,6685892,516,Nan,9,0,,,,,,,,540,1290,5,0
2336102,2336102,321,Nan,17,0,,,,,,,,450,1290,20,10
2346501,2346501,528,Nan,12,0,,,,,,,,430,1260,5,25
7256592,7256592,822,Nan,9,0,,,,,,,,800,1080,5,10
2341928,2341928,626,Nan,9,0,,,,,,,,890,1340,0,15
2346499,2346499,353,Nan,18,0,,,,,,,,510,1050,20,0
2336104,2336104,604,Nan,15,0,,,,,,,,760,1200,15,10
2352624,2352624,486,Nan,12,0,,,,,,,,540,1290,5,10
2336114,2336114,960,Nan,13,0,,,,,,,,490,1200,0,25
2336110,2336110,275,Nan,10,0,,,,,,,,860,1130,0,15
6688173,6688173,261,Nan,15,0,,,,,,,,740,1140,0,20
6688176,6688176,170,Nan,11,0,,,,,,,,630,1020,20,20
2336111,2336111,192,Nan,14,0,,,,,,,,840,1140,25,5
6688165,6688165,243,Nan,16,0,,,,,,,,810,1170,5,25
2352002,2352002,303,Nan,11,0,,,,,,,,590,1110,0,0
2346493,2346493,485,Nan,16,0,,,,,,,,420,1020,15,15
2341922,2341922,574,Nan,12,0,,,,,,,,560,1020,0,25
2346525,2346525,589,Nan,7,0,,,,,,,,710,1020,25,10
2336124,2336124,314,Nan,7,0,,,,,,,,760,1140,10,15
6690897,6690897,291,Nan,14,0,,,,,,,,590,1230,5,10
6688175,6688175,391,Nan,6,0,,,,,,,,600,1230,10,10
2353347,2353347,764,Nan,9,0,,,,,,,,720,1080,0,20
2346552,2346552,700,Nan,15,0,,,,,,,,870,1260,5,20
6687592,6687592,302,Nan,15,0,,,,,,,,650,1110,5,25
2346537,2346537,315,Nan,15,0,,,,,,,,490,1140,15,5
2346497,2346497,232,Nan,12,0,,,,,,,,630,1230,20,5
2341931,2341931,529,Nan,16,0,,,,,,,,760,1260,25,5
6688162,6688162,769,Nan,11,0,,,,,,,,460,1020,10,5
2341936,2341936,336,Nan,14,0,,,,,,,,830,1260,10,0
2346549,2346549,534,Nan,13,0,,,,,,,,880,1390,5,5
2346538,2346538,622,Nan,8,0,,,,,,,,540,1230,0,10
2346505,2346505,631,Nan,9,0,,,,,,,,490,1260,15,10
2346488,2346488,152,Nan,9,0,,,,,,,,740,1290,0,20
2346532,2346532,650,Nan,10,0,,,,,,,,890,1370,15,5
2346546,2346546,654,Nan,15,0,,,,,,,,570,1230,20,15
6690414,6690414,204,Nan,17,0,,,,,,,,530,1260,20,10
7353900,7353900,621,Nan,6,0,,,,,,,,680,1020,10,0
2336116,2336116,276,Nan,10,0,,,,,,,,560,1290,0,10
6685887,6685887,208,Nan,6,0,,,,,,,,610,1230,20,15
2346508,2346508,278,Nan,8,0,,,,,,,,690,1170,10,15
2346536,2346536,242,Nan,11,0,,,,,,,,630,1260,25,5
2341935,2341935,985,Nan,17,0,,,,,,,,460,1050,10,10
2336112,2336112,717,Nan,13,0,,,,,,,,830,1200,15,20
6690896,6690896,179,Nan,14,0,,,,,,,,820,1260,5,15
2336131,2336131,489,Nan,18,0,,,,,,,,840,1380,25,25
6688161,6688161,617,Nan,16,0,,,,,,,,640,1050,20,15
2336136,2336136,475,Nan,15,0,,,,,,,,540,1230,15,25
6690898,6690898,386,Nan,14,0,,,,,,,,770,1170,20,20
7363364,7363364,791,Nan,15,0,,,,,,,,540,1170,15,10
7255944,7255944,832,Nan,11,0,,,,,,,,730,1050,20,5
6688174,6688174,711,Nan,14,0,,,,,,,,740,1080,15,10
2336108,2336108,548,Nan,12,0,,,,,,,,430,1260,25,10
7256687,7256687,502,Nan,13,0,,,,,,,,530,1110,10,10
2341924,2341924,714,Nan,19,0,,,,,,,,670,1170,20,20
2346526,2346526,883,Nan,14,0,,,,,,,,510,1110,10,25
6685888,6685888,913,Nan,11,0,,,,,,,,720,1050,20,0
2336130,2336130,794,Nan,10,0,,,,,,,,710,1230,20,5
2353357,2353357,755,Nan,12,0,,,,,,,,650,1200,0,10
7255945,7255945,762,Nan,11,0,,,,,,,,480,1080,0,5
2336138,2336138,716,Nan,15,0,,,,,,,,670,1230,15,5
2346533,2346533,858,Nan,14,0,,,,,,,,450,1290,0,25
7255947,7255947,980,Nan,14,0,,,,,,,,660,1260,10,0
2346535,2346535,650,Nan,10,0,,,,,,,,610,1200,15,15
2346520,2346520,559,Nan,11,0,,,,,,,,560,1140,5,0
2341939,2341939,768,Nan,13,0,,,,,,,,810,1170,0,25
2336122,2336122,692,Nan,11,0,,,,,,,,420,1290,5,10
2346494,2346494,876,Nan,10,0,,,,,,,,840,1050,10,0
2346496,2346496,839,Nan,11,0,,,,,,,,690,1260,5,0
6688171,6688171,820,Nan,15,0,,,,,,,,820,1170,5,15
2336121,2336121,858,Nan,14,0,,,,,,,,600,1110,5,25
2346515,2346515,629,Nan,13,0,,,,,,,,480,1020,0,20
2353349,2353349,640,Nan,7,0,,,,,,,,730,1200,25,20
6687593,6687593,600,Nan,11,0,,,,,,,,610,1020,20,10
2346531,2346531,857,Nan,8,0,,,,,,,,760,1170,20,20
2346503,2346503,940,Nan,7,0,,,,,,,,710,1020,5,25
2346498,2346498,854,Nan,11,0,,,,,,,,890,1340,20,20
2341938,2341938,1009,Nan,11,0,,,,,,,,850,1420,5,5
2336106,2336106,537,Nan,12,0,,,,,,,,650,1290,5,5
2353345,2353345,513,Nan,11,0,,,,,,,,590,1260,5,15
2346539,2346539,923,Nan,21,0,,,,,,,,480,1020,5,0
2346512,2346512,519,Nan,12,0,,,,,,,,640,1200,15,25
2346510,2346510,571,Nan,20,0,,,,,,,,860,1100,25,0
2341919,2341919,703,Nan,8,0,,,,,,,,490,1110,0,10
6690415,6690415,698,Nan,10,0,,,,,,,,530,1260,0,25
2346489,2346489,694,Nan,12,0,,,,,,,,830,1020,15,0
2346528,2346528,781,Nan,11,0,,,,,,,,680,1020,20,10
2353346,2353346,784,Nan,10,0,,,,,,,,630,1110,5,15
2346534,2346534,793,Nan,14,0,,,,,,,,460,1050,15,0
2336120,2336120,836,Nan,7,0,,,,,,,,680,1230,15,5
6688168,6688168,849,Nan,16,0,,,,,,,,470,1050,5,10
2346514,2346514,925,Nan,10,0,,,,,,,,720,1170,0,10
2346547,2346547,884,Nan,11,0,,,,,,,,640,1080,5,15
6690779,6690779,935,Nan,14,0,,,,,,,,780,1110,0,25
2346523,2346523,742,Nan,10,0,,,,,,,,760,1080,25,0
2346516,2346516,774,Nan,11,0,,,,,,,,470,1290,25,15
7255949,7255949,894,Nan,16,0,,,,,,,,890,1220,25,0
2346530,2346530,721,Nan,8,0,,,,,,,,440,1200,25,5
6688164,6688164,902,Nan,6,0,,,,,,,,860,1220,10,0
6685884,6685884,976,Nan,17,0,,,,,,,,560,1080,20,5
2346551,2346551,898,Nan,15,0,,,,,,,,800,1140,10,0
2353355,2353355,844,Nan,17,0,,,,,,,,560,1200,25,10
6688163,6688163,776,Nan,8,0,,,,,,,,840,1050,20,10
6688169,6688169,956,Nan,11,0,,,,,,,,870,1170,25,0
2352004,2352004,937,Nan,12,0,,,,,,,,890,1310,25,25
2346490,2346490,870,Nan,11,0,,,,,,,,770,1110,5,15
2353356,2353356,1033,Nan,15,0,,,,,,,,500,1200,10,20
2353351,2353351,845,Nan,14,0,,,,,,,,700,1140,20,0
6685895,6685895,901,Nan,11,0,,,,,,,,810,1200,25,5
7255948,7255948,853,Nan,10,0,,,,,,,,560,1050,15,20
2336135,2336135,900,Nan,9,0,,,,,,,,730,1170,10,25
2346495,2346495,1031,Nan,14,0,,,,,,,,680,1260,5,20
